Season_Code,League,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,B365>2.5,B365<2.5,Home_Elo,Away_Elo,Elo_Diff,Home_Roll5_GF,Away_Roll5_GF,Home_Roll5_GA,Away_Roll5_GA,Home_Roll5_Shots,Away_Roll5_Shots,Home_Roll5_SoT,Away_Roll5_SoT,Home_Rest_Days,Away_Rest_Days
2122,League One,2021-08-28,Wigan,Portsmouth,1,0,H,0,0,D,4,10,2,2,2,3,14,12,1,0,0,0,2.75,3.3,2.62,2.15,1.66,1317.2407633606663,1340.3515110917326,-23.11074773106634,1.25,1.0,0.75,0.0,9.5,11.25,3.0,3.75,7.0,7.0
2122,Premier League,2021-08-28,Aston Villa,Brentford,1,1,D,1,1,D,7,9,5,2,3,2,15,14,3,3,0,0,1.95,3.6,3.8,1.9,1.9,1600.0,1614.5304984710244,-14.53049847102443,2.0,1.0,1.5,0.0,10.5,11.0,2.0,3.0,7.0,7.0
2122,Premier League,2021-08-28,Brighton,Everton,0,2,A,0,1,A,14,14,3,5,4,5,7,9,1,2,0,0,2.3,3.2,3.3,2.2,1.66,1632.0,1614.5304984710244,17.46950152897557,2.0,2.5,0.5,1.5,13.5,15.5,5.5,7.0,7.0,7.0
2122,Premier League,2021-08-28,Newcastle,Southampton,2,2,D,0,0,D,10,22,5,6,4,4,11,6,3,3,0,0,2.5,3.4,2.8,1.85,2.05,1568.0,1585.4695015289756,-17.46950152897557,1.0,1.0,3.0,2.0,13.0,7.0,2.0,3.0,7.0,6.0
2122,Premier League,2021-08-28,Norwich,Leicester,1,2,A,1,1,D,14,9,4,3,9,9,8,9,2,1,0,0,4.5,3.5,1.85,1.8,2.0,1568.0,1600.0,-32.0,0.0,1.0,4.0,2.0,7.5,7.0,1.5,3.0,7.0,5.0
2122,Premier League,2021-08-28,West Ham,Crystal Palace,2,2,D,1,0,H,14,9,4,2,5,3,10,7,1,0,0,0,1.55,4.0,6.5,1.9,1.9,1632.0,1585.4695015289756,46.53049847102443,4.0,0.0,1.5,1.5,10.5,5.5,8.0,1.5,5.0,7.0
2122,Premier League,2021-08-28,Liverpool,Chelsea,1,1,D,1,1,D,24,6,7,3,12,3,13,4,0,2,0,1,2.45,3.3,2.9,2.0,1.8,1630.5304984710244,1630.5304984710244,0.0,2.5,2.5,0.0,0.0,23.0,17.5,8.5,5.5,7.0,6.0
2122,Premier League,2021-08-28,Man City,Arsenal,5,0,H,3,0,H,25,1,10,0,14,0,5,7,1,2,0,1,1.25,6.0,12.0,1.57,2.37,1600.0,1569.4695015289756,30.53049847102443,2.5,0.0,0.5,2.0,17.0,14.0,4.0,3.5,7.0,6.0
2122,League One,2021-08-28,Ipswich,AFC Wimbledon,2,2,D,0,0,D,11,11,5,4,4,6,7,12,1,3,0,0,2.0,3.5,3.8,2.0,1.8,1270.2042599534595,1297.8618643202608,-27.65760436680125,1.5,1.5,2.0,1.5,11.75,10.75,3.25,4.0,7.0,7.0
2122,League One,2021-08-28,Milton Keynes Dons,Accrington,2,0,H,1,0,H,12,13,5,2,1,5,13,13,4,2,0,0,2.2,3.5,3.25,1.75,2.05,1299.2344455034154,1329.201704350096,-29.96725884668058,2.0,1.25,2.0,0.75,14.5,12.0,5.75,4.0,7.0,7.0
2122,League One,2021-08-28,Cambridge,Bolton,1,0,H,1,0,H,6,13,3,1,2,5,12,11,4,3,0,0,3.1,3.4,2.3,1.9,1.9,1302.9462676142716,1334.0106419487706,-31.064374334499007,1.5,2.25,1.0,1.75,9.75,12.25,2.5,3.5,7.0,7.0
2122,Championship,2021-08-28,Cardiff,Bristol City,1,2,A,0,1,A,12,9,5,5,4,3,9,8,2,2,0,0,1.95,3.4,4.0,2.0,1.8,1479.9258614478879,1433.3002917540011,46.625569693886746,2.0,1.25,1.0,1.5,13.0,11.0,5.5,3.5,7.0,8.0
2122,Championship,2021-08-28,Derby,Nott'm Forest,1,1,D,1,0,H,13,13,4,4,8,4,6,7,4,1,0,0,2.45,3.1,3.1,2.5,1.53,1450.0015615270963,1392.29666045803,57.70490106906641,0.75,0.75,0.75,1.75,10.0,8.5,3.5,2.75,7.0,7.0
2122,Championship,2021-08-28,Barnsley,Birmingham,1,1,D,1,1,D,7,14,2,4,2,2,10,11,2,4,0,0,2.25,3.3,3.3,2.37,1.57,1451.4369985105266,1466.70706604058,-15.270067530053439,1.0,1.5,1.0,0.5,10.0,11.75,2.75,4.0,7.0,7.0
2122,Championship,2021-08-28,Fulham,Stoke,3,0,H,1,0,H,20,11,9,3,8,7,7,9,0,1,0,0,1.83,3.4,4.5,2.2,1.66,1495.0662207998744,1493.1000927495936,1.9661280502807585,2.5,1.75,0.75,0.75,15.5,12.25,6.5,4.5,7.0,7.0
2122,Championship,2021-08-28,Huddersfield,Reading,4,0,H,1,0,H,16,7,8,1,5,3,10,10,3,2,0,0,2.37,3.25,3.1,2.1,1.72,1463.896510187243,1418.7011118928124,45.19539829443056,1.25,1.75,1.75,2.25,9.75,10.25,2.75,3.0,7.0,7.0
2122,Championship,2021-08-28,Luton,Sheffield United,0,0,D,0,0,D,9,8,1,1,2,6,13,8,1,1,0,0,2.87,3.2,2.55,2.3,1.61,1449.3266849697309,1404.8703001104411,44.456384859289756,1.5,0.25,2.0,1.75,10.25,11.25,4.5,2.75,7.0,7.0
2122,Championship,2021-08-28,Hull,Bournemouth,0,0,D,0,0,D,3,12,0,5,2,6,15,16,0,2,0,0,3.6,3.4,2.1,2.1,1.72,1418.7586984405568,1478.4457779122336,-59.687079471676725,1.0,2.0,1.75,1.25,11.25,9.25,3.5,4.0,7.0,7.0
2122,Championship,2021-08-28,Millwall,Blackpool,2,1,H,0,0,D,18,10,7,3,14,1,8,7,4,3,0,1,1.83,3.5,4.5,2.2,1.66,1420.8104453456342,1421.5542905969382,-0.7438452513040374,1.0,0.75,1.75,1.5,11.0,9.5,3.0,3.0,7.0,7.0
2122,Championship,2021-08-28,Preston,Swansea,3,1,H,2,1,H,11,5,6,2,3,1,22,10,4,1,0,0,2.25,3.3,3.3,2.2,1.66,1420.9645626091017,1436.9055165684965,-15.940953959394847,0.75,0.75,1.75,1.25,11.0,8.0,4.5,3.0,7.0,8.0
2122,Championship,2021-08-28,QPR,Coventry,2,0,H,0,0,D,13,15,5,4,5,11,5,16,1,1,0,0,2.2,3.3,3.4,2.0,1.8,1481.1977410123461,1479.1238073476188,2.073933664727292,2.25,1.25,1.25,0.75,11.5,17.0,6.0,5.0,7.0,7.0
2122,Championship,2021-08-28,Peterboro,West Brom,0,1,A,0,0,D,5,19,1,3,6,5,9,10,2,4,0,0,5.5,3.6,1.66,1.9,1.9,1433.2105181504671,1497.1365078896895,-63.92598973922236,1.0,2.75,1.75,1.25,8.5,17.0,2.5,6.5,7.0,7.0
2122,League One,2021-08-28,Rotherham,Doncaster,2,0,H,2,0,H,15,9,6,1,2,4,8,8,3,0,0,1,1.57,4.0,6.0,2.0,1.8,1299.937203591709,1258.2691879005426,41.668015691166374,0.75,0.25,0.75,1.25,14.5,8.25,4.5,2.0,7.0,7.0
2122,Championship,2021-08-28,Middlesbrough,Blackburn,1,1,D,1,1,D,12,6,5,1,11,5,9,7,1,2,1,1,2.1,3.3,3.6,2.1,1.72,1450.032346603073,1463.2304270760274,-13.198080472954416,1.25,1.5,1.25,1.25,11.25,9.75,4.25,5.0,7.0,7.0
2122,League One,2021-08-28,Charlton,Crewe,2,0,H,2,0,H,19,13,7,5,7,5,11,8,1,2,0,0,1.8,3.75,4.33,2.0,1.8,1253.6313660557057,1256.237280586249,-2.6059145305432594,0.5,0.25,1.5,1.25,9.25,7.0,1.75,1.5,7.0,7.0
2122,Premier League,2021-08-29,Wolves,Man United,0,1,A,0,0,D,15,10,6,3,5,7,7,9,3,4,0,0,5.0,3.5,1.75,2.0,1.8,1569.4695015289756,1614.5304984710244,-45.06099694204886,0.0,3.0,1.0,1.0,21.0,15.5,4.5,6.0,7.0,7.0
2122,Premier League,2021-08-29,Burnley,Leeds,1,1,D,0,0,D,12,12,3,2,5,5,13,9,4,3,0,0,3.1,3.5,2.25,1.72,2.1,1569.4695015289756,1585.4695015289756,-16.0,0.5,1.5,2.0,3.5,11.5,13.5,3.0,3.5,8.0,8.0
2122,Premier League,2021-08-29,Tottenham,Watford,1,0,H,1,0,H,15,9,8,2,10,3,8,14,3,3,0,0,1.36,4.75,9.0,1.8,2.0,1630.5304984710244,1600.0,30.53049847102443,1.0,1.5,0.0,2.0,10.5,11.5,4.5,4.0,7.0,8.0
2122,League One,2021-09-04,Cheltenham,Milton Keynes Dons,1,1,D,1,0,H,10,14,4,3,1,4,17,6,3,2,0,0,2.45,3.3,2.9,2.07,1.72,1284.7308271945658,1316.6110766362501,-31.880249441684327,1.4,2.0,1.8,1.6,11.2,14.0,5.0,5.6,8.0,7.0
2122,League One,2021-09-04,Accrington,Shrewsbury,1,0,H,1,0,H,13,9,7,3,3,1,16,17,1,4,0,0,2.05,3.4,3.75,2.2,1.65,1311.8250732172612,1260.341144620356,51.483928596905116,1.0,0.4,1.0,1.6,12.2,12.2,3.6,2.6,7.0,7.0
2122,League One,2021-09-04,AFC Wimbledon,Oxford,3,1,H,0,1,A,14,17,8,6,5,13,9,12,3,1,0,0,3.0,3.5,2.3,1.8,2.0,1296.5908681841006,1328.58367656618,-31.992808382079374,1.6,1.6,1.6,1.0,10.8,12.0,4.0,4.8,7.0,7.0
2122,League One,2021-09-06,Bolton,Burton,0,0,D,0,0,D,25,10,4,1,14,3,7,17,2,3,0,1,2.05,3.5,3.4,1.95,1.85,1316.5838745874355,1326.2903587588467,-9.706484171411148,1.8,1.0,1.6,1.0,12.4,14.0,3.0,4.0,9.0,10.0
2122,Championship,2021-09-10,Birmingham,Derby,2,0,H,1,0,H,13,7,4,2,2,2,19,6,2,3,0,0,1.85,3.3,4.75,2.37,1.57,1466.0043058856802,1447.3683210747797,18.63598481090048,1.4,0.8,0.6,0.8,12.2,10.6,4.0,3.6,13.0,13.0
2122,League One,2021-09-11,Oxford,Wycombe,0,0,D,0,0,D,11,9,4,2,8,8,12,15,4,1,0,0,2.25,3.5,3.1,1.85,2.0,1311.1145034304204,1327.8470317362585,-16.73252830583806,1.6,1.6,1.4,1.2,13.2,14.2,5.4,3.6,7.0,14.0
2122,League One,2021-09-11,Plymouth,Sheffield Weds,3,0,H,2,0,H,13,14,6,3,6,4,12,10,1,4,0,0,3.1,3.2,2.37,2.2,1.65,1312.024659599402,1325.6433600456328,-13.618700446230832,1.2,1.0,0.8,0.2,10.6,9.8,3.4,3.4,14.0,14.0
2122,League One,2021-09-11,Rotherham,Fleetwood Town,2,4,A,2,1,H,19,9,5,5,6,2,9,15,0,3,0,0,1.6,3.6,6.5,2.15,1.66,1314.027467857507,1274.8428953972682,39.18457246023877,1.0,1.0,0.6,1.4,14.6,10.2,4.8,5.0,14.0,14.0
2122,League One,2021-09-11,Shrewsbury,Crewe,1,1,D,1,1,D,12,18,5,6,5,8,16,9,4,5,0,0,2.2,3.4,3.3,2.15,1.66,1246.6948645777447,1240.117276037548,6.577588540196757,0.4,0.2,1.6,1.4,11.6,8.2,2.8,2.2,7.0,14.0
2122,League One,2021-09-11,Sunderland,Accrington,2,1,H,1,1,D,20,21,5,4,5,6,14,15,4,3,0,0,1.65,3.9,5.0,1.8,2.0,1347.8064353895952,1325.4713532598726,22.33508212972265,1.6,1.0,0.8,0.6,13.0,13.2,5.0,4.4,14.0,7.0
2122,League One,2021-09-11,Wigan,Doncaster,2,1,H,1,1,D,13,3,6,1,6,3,10,7,4,3,0,0,1.6,4.0,5.5,2.0,1.85,1334.303485693916,1244.1789236347447,90.12456205917124,1.2,0.2,0.6,1.4,8.4,8.4,2.8,1.8,14.0,14.0
2122,Premier League,2021-09-11,Crystal Palace,Tottenham,3,0,H,0,0,D,18,2,4,1,8,2,13,15,2,1,0,1,4.2,3.5,1.9,2.1,1.72,1587.5995902477025,1645.1281248226185,-57.528534574915966,0.6666666666666666,1.0,1.6666666666666667,0.0,6.666666666666667,12.0,1.6666666666666667,5.666666666666667,14.0,13.0
2122,Premier League,2021-09-11,Brentford,Brighton,0,1,A,0,0,D,7,4,1,2,1,6,9,12,3,2,0,0,2.8,3.2,2.62,2.5,1.53,1613.861734152009,1615.1961770197822,-1.334442867773305,1.0,1.3333333333333333,0.3333333333333333,1.0,10.333333333333334,13.666666666666666,2.6666666666666665,4.666666666666667,14.0,14.0
2122,Premier League,2021-09-11,Leicester,Man City,0,1,A,0,0,D,6,25,1,8,5,8,4,11,1,2,0,0,6.0,4.0,1.57,1.72,2.1,1614.5304984710244,1614.597626351594,-0.06712788056961472,1.3333333333333333,3.3333333333333335,1.6666666666666667,0.3333333333333333,7.666666666666667,19.666666666666668,3.0,6.0,14.0,14.0
2122,Premier League,2021-09-11,Man United,Newcastle,4,1,H,1,0,H,21,12,7,3,7,3,9,2,1,0,0,0,1.18,7.5,15.0,1.44,2.75,1628.466920433496,1568.8038229802178,59.66309745327817,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.6666666666666665,13.666666666666666,12.0,5.0,3.0,13.0,14.0
2122,Premier League,2021-09-11,Southampton,West Ham,0,0,D,0,0,D,11,13,3,3,5,4,10,12,3,1,0,1,2.9,3.5,2.4,1.72,2.1,1584.6656785487578,1629.869911281273,-45.204232732515266,1.3333333333333333,3.3333333333333335,2.0,1.6666666666666667,12.0,11.666666666666666,4.0,6.666666666666667,14.0,14.0
2122,Premier League,2021-09-11,Chelsea,Aston Villa,3,0,H,1,0,H,12,18,4,6,4,11,11,11,1,4,0,0,1.28,5.5,11.0,1.8,2.0,1630.5304984710244,1600.6687643190155,29.86173415200892,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,13.666666666666666,9.333333333333334,4.666666666666667,3.0,14.0,14.0
2122,Premier League,2021-09-11,Watford,Wolves,0,2,A,0,0,D,6,14,2,5,6,8,15,13,3,3,0,0,3.4,3.2,2.25,2.3,1.61,1585.402373648406,1555.533079566504,29.8692940819019,1.0,0.0,1.6666666666666667,1.0,10.666666666666666,19.0,3.3333333333333335,5.0,13.0,13.0
2122,Premier League,2021-09-11,Arsenal,Norwich,1,0,H,0,0,D,30,10,7,1,8,4,9,11,1,2,0,0,1.5,4.6,6.0,1.72,2.1,1554.8718751773815,1553.4695015289756,1.4023736484059555,0.0,0.3333333333333333,3.0,3.3333333333333335,9.666666666666666,9.666666666666666,2.3333333333333335,2.3333333333333335,14.0,14.0
2122,League One,2021-09-11,Morecambe,AFC Wimbledon,3,4,A,0,1,A,7,19,5,5,3,5,14,8,2,4,0,0,2.75,3.2,2.55,2.07,1.72,1300.71400992046,1314.0600413198601,-13.34603139940009,1.2,1.8,1.0,1.6,8.2,12.4,2.2,5.0,14.0,7.0
2122,Championship,2021-09-11,Blackpool,Fulham,1,0,H,0,0,D,8,17,1,4,4,4,12,10,3,2,0,0,6.0,4.0,1.57,1.9,1.9,1405.520035309534,1510.975678223593,-105.4556429140589,0.8,2.6,1.6,0.6,9.6,16.4,3.0,7.0,14.0,14.0
2122,League One,2021-09-11,Ipswich,Bolton,2,5,A,2,3,A,7,14,3,7,1,6,11,14,1,2,0,0,2.15,3.4,3.3,1.85,1.95,1271.4752560896197,1317.0307584437292,-45.55550235410942,1.6,1.2,2.0,1.0,11.6,14.0,3.6,3.0,14.0,5.0
2122,League One,2021-09-11,Milton Keynes Dons,Portsmouth,1,0,H,0,0,D,13,6,6,2,6,7,10,19,2,1,0,0,2.3,3.3,3.0,2.0,1.8,1315.1470434789248,1323.288788758483,-8.141745279558108,1.6,0.8,1.2,0.2,14.8,11.0,5.4,3.4,7.0,14.0
2122,Championship,2021-09-11,Blackburn,Luton,2,2,D,2,0,H,11,10,5,4,1,4,11,11,4,5,0,0,2.2,3.3,3.4,1.9,1.9,1462.6229251937139,1447.2904933137338,15.33243187998005,1.4,1.2,1.2,1.6,9.0,10.0,4.2,3.8,14.0,14.0
2122,Championship,2021-09-11,Bournemouth,Barnsley,3,0,H,1,0,H,14,2,8,0,6,0,10,11,3,3,0,0,1.83,3.5,4.5,2.1,1.72,1475.723811503556,1452.1397586654264,23.584052838129537,1.6,1.0,1.0,1.0,9.8,9.4,4.2,2.6,14.0,14.0
2122,Championship,2021-09-11,Bristol City,Preston,0,0,D,0,0,D,10,10,3,2,8,6,8,9,0,1,0,0,2.3,3.2,3.3,2.2,1.66,1451.4346809096305,1437.6981559693334,13.736524940297159,1.4,1.2,1.4,1.6,10.6,11.0,3.8,4.8,14.0,14.0
2122,Championship,2021-09-11,Reading,QPR,3,3,D,1,1,D,12,22,4,4,3,6,13,12,2,1,0,0,3.0,3.4,2.37,1.8,2.0,1404.7707760815176,1497.1022339719095,-92.3314578903919,1.4,2.2,2.6,1.0,9.6,11.8,2.6,5.8,14.0,14.0
2122,Championship,2021-09-11,Sheffield United,Peterboro,6,2,H,1,1,D,24,7,9,5,11,3,1,18,0,2,0,0,1.66,3.75,5.5,2.0,1.8,1406.9064917664382,1420.1216418903957,-13.215150123957528,0.2,0.8,1.4,1.6,10.6,7.8,2.4,2.2,14.0,14.0
2122,Championship,2021-09-11,Coventry,Middlesbrough,2,0,H,0,0,D,12,8,6,5,7,7,13,12,1,3,0,0,2.2,3.3,3.4,2.3,1.61,1463.2193143880554,1450.6398484853864,12.579465902668971,1.0,1.2,1.0,1.2,16.6,11.4,4.8,4.4,14.0,14.0
2122,Championship,2021-09-11,Swansea,Hull,0,0,D,0,0,D,16,4,4,1,7,2,9,11,1,2,0,0,2.15,3.3,3.5,2.1,1.72,1420.1719232082648,1421.4806648492345,-1.3087416409696289,0.8,0.8,1.6,1.4,7.4,9.6,2.8,2.8,14.0,14.0
2122,Championship,2021-09-11,West Brom,Millwall,1,1,D,0,0,D,11,13,2,4,4,5,14,16,1,3,0,0,1.53,4.0,6.5,1.9,1.9,1510.2253841497609,1436.8447006330384,73.38068351672246,2.4,1.2,1.0,1.6,17.4,12.4,5.8,3.8,14.0,14.0
2122,League One,2021-09-11,Burton,Gillingham,1,1,D,0,1,A,14,15,7,4,4,7,4,15,0,2,0,0,1.95,3.5,3.8,2.1,1.7,1325.843474902553,1282.641769000666,43.20170590188695,0.8,1.0,1.0,1.2,13.2,9.4,3.2,3.2,5.0,14.0
2122,League One,2021-09-11,Cambridge,Lincoln,1,5,A,0,3,A,14,18,3,12,10,1,4,11,3,0,0,0,2.7,3.4,2.5,1.95,1.85,1320.3730349756067,1269.4073354938898,50.96569948171691,1.4,0.8,0.8,1.4,9.0,10.8,2.6,4.2,14.0,14.0
2122,League One,2021-09-11,Charlton,Cheltenham,1,2,A,0,2,A,14,16,1,8,3,3,6,14,2,1,0,0,1.95,3.5,3.8,2.0,1.8,1269.7513706044067,1286.194860351891,-16.443489747484364,0.8,1.4,1.2,1.8,11.2,10.8,2.8,4.6,14.0,7.0
2122,Championship,2021-09-11,Stoke,Huddersfield,2,1,H,0,0,D,6,15,2,4,3,5,16,8,2,3,0,0,1.75,3.6,5.0,2.1,1.72,1477.190635325875,1477.8268459985377,-0.636210672662628,1.4,1.8,1.2,1.4,12.0,11.0,4.2,3.8,14.0,14.0
2122,Championship,2021-09-12,Nott'm Forest,Cardiff,1,2,A,1,0,H,15,22,4,5,4,4,9,9,0,3,0,0,3.1,3.1,2.5,2.3,1.61,1394.9299009103465,1461.7914722922585,-66.86157138191197,0.8,1.8,1.6,1.2,9.4,12.8,3.0,5.4,15.0,15.0
2122,Premier League,2021-09-12,Leeds,Liverpool,0,3,A,0,1,A,9,30,4,9,2,11,9,8,2,1,1,0,4.33,4.0,1.75,1.57,2.37,1584.7331947354535,1630.5304984710244,-45.79730373557095,1.3333333333333333,2.0,2.6666666666666665,0.3333333333333333,13.0,23.333333333333332,3.0,8.0,14.0,15.0
2122,Premier League,2021-09-13,Everton,Burnley,3,1,H,0,0,D,14,11,6,6,4,6,3,6,1,1,0,0,1.7,3.75,5.0,2.0,1.8,1631.3343214512422,1570.2058083224977,61.128513128744544,2.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,15.0,11.666666666666666,6.333333333333333,3.0,16.0,15.0
2122,Championship,2021-09-14,Reading,Peterboro,3,1,H,0,0,D,12,6,6,3,3,5,14,6,0,1,0,0,2.3,3.4,3.1,1.9,1.9,1408.925448096879,1403.513355056318,5.412093040561103,1.6,1.2,2.6,2.2,9.8,8.4,2.4,3.0,3.0,3.0
2122,League One,2021-09-14,Lincoln,Rotherham,1,1,D,0,1,A,9,26,3,8,5,8,13,19,1,2,0,0,3.0,3.3,2.4,2.05,1.75,1287.7377014719834,1296.2305639326944,-8.492862460710967,1.6,1.0,1.4,1.4,12.4,14.8,5.8,4.6,3.0,3.0
2122,Championship,2021-09-14,Sheffield United,Preston,2,2,D,1,1,D,13,9,6,4,2,6,10,6,2,1,0,0,1.85,3.3,4.75,2.2,1.66,1423.514778600516,1438.3304169118187,-14.815638311302791,1.4,1.0,1.6,0.8,12.2,11.6,3.8,4.4,3.0,3.0
2122,Championship,2021-09-14,West Brom,Derby,0,0,D,0,0,D,25,4,9,0,5,4,8,10,1,1,0,0,1.53,3.9,6.5,1.9,1.9,1506.8954463644186,1432.2257177746542,74.66972858976442,2.2,0.6,0.8,1.0,16.6,9.8,5.2,3.4,3.0,4.0
2122,Championship,2021-09-14,Blackpool,Huddersfield,0,3,A,0,0,D,16,13,3,6,4,3,11,12,0,1,0,0,2.6,3.2,2.87,2.2,1.66,1426.2326084744147,1461.7975474470677,-35.56493897265295,0.8,1.8,1.4,1.6,9.8,10.6,3.0,3.4,3.0,3.0
2122,Championship,2021-09-14,Blackburn,Hull,2,0,H,0,0,D,18,16,6,4,6,6,7,11,1,2,0,0,1.75,3.6,5.0,2.1,1.72,1461.917298617589,1421.4203953544322,40.49690326315681,1.4,0.0,1.4,1.2,7.0,7.2,3.2,2.0,3.0,3.0
2122,Championship,2021-09-14,Bournemouth,QPR,2,1,H,2,0,H,10,15,4,6,3,6,21,7,5,3,0,0,1.9,3.6,4.0,1.66,2.2,1490.6393907996262,1492.947561956548,-2.308171156921844,1.8,2.6,0.6,1.4,11.2,14.0,5.0,5.8,3.0,3.0
2122,Championship,2021-09-15,Birmingham,Fulham,1,4,A,0,2,A,18,15,7,10,10,2,9,10,2,1,0,0,3.8,3.3,2.05,2.3,1.61,1481.1469091858057,1490.2631050587122,-9.116195872906474,1.6,2.4,0.6,0.6,13.0,16.6,4.4,7.2,5.0,4.0
2122,Championship,2021-09-15,Bristol City,Luton,1,1,D,0,0,D,13,19,2,4,7,9,10,17,1,2,0,0,2.45,3.2,3.0,2.2,1.66,1450.8024199671452,1447.9961198898586,2.8063000772865507,1.2,1.0,1.2,2.0,10.4,9.6,4.0,3.4,4.0,4.0
2122,Championship,2021-09-15,Coventry,Cardiff,1,0,H,1,0,H,11,10,4,1,7,6,3,15,2,1,1,0,2.2,3.3,3.4,2.2,1.66,1478.6402615830507,1474.7498390508933,3.890422532157345,1.0,2.0,0.8,1.2,16.6,15.2,4.8,5.2,4.0,3.0
2122,Championship,2021-09-15,Nott'm Forest,Middlesbrough,0,2,A,0,1,A,15,13,3,6,6,7,14,13,1,5,0,0,2.9,3.1,2.55,2.5,1.53,1381.9715341517117,1435.2189012903912,-53.247367138679465,0.8,1.0,1.6,1.4,10.4,11.6,3.4,5.2,3.0,4.0
2122,Championship,2021-09-15,Stoke,Barnsley,1,1,D,1,1,D,12,9,7,4,12,4,12,12,1,5,1,0,1.75,3.5,5.0,2.2,1.66,1493.219933877345,1437.224179369356,55.99575450798898,1.2,0.8,1.0,1.4,9.6,7.8,3.4,2.0,4.0,4.0
2122,Championship,2021-09-15,Swansea,Millwall,0,0,D,0,0,D,12,10,4,4,7,3,13,8,2,3,0,0,2.6,3.1,2.9,2.3,1.61,1420.232192703067,1440.1746384183807,-19.942445715313625,0.6,1.2,1.2,1.6,9.2,13.0,2.8,4.0,4.0,4.0
2122,Premier League,2021-09-17,Newcastle,Leeds,1,1,D,1,1,D,17,22,7,9,4,5,9,11,2,2,0,0,3.0,3.6,2.3,1.61,2.3,1555.5247169272368,1570.830107757251,-15.305390830014176,1.25,1.0,3.0,2.75,12.0,12.0,3.0,3.25,6.0,5.0
2122,League One,2021-09-18,Doncaster,Morecambe,1,0,H,0,0,D,12,11,5,3,6,6,10,4,0,0,0,0,2.6,3.3,2.75,2.05,1.75,1232.2386617239392,1285.328315261891,-53.08965353795179,0.2,1.4,1.4,1.4,7.2,8.4,1.8,2.8,7.0,7.0
2122,League One,2021-09-18,Fleetwood Town,Sunderland,2,2,D,0,1,A,12,14,4,5,7,4,8,12,2,1,0,0,3.75,3.3,2.1,2.15,1.66,1292.6397993220808,1362.779281405744,-70.13948208366332,1.8,1.6,1.6,0.8,9.4,13.8,5.2,5.4,7.0,7.0
2122,League One,2021-09-18,Lincoln,Ipswich,0,1,A,0,1,A,10,5,2,2,8,3,3,14,1,2,0,0,2.3,3.1,3.4,1.9,1.9,1288.1287343604595,1257.5612240102669,30.567510350192606,1.4,1.6,1.4,2.6,12.4,10.4,5.8,3.6,4.0,7.0
2122,League One,2021-09-18,Portsmouth,Cambridge,1,2,A,0,1,A,8,8,2,4,7,10,10,8,3,3,0,0,1.61,4.0,5.5,1.91,2.02,1306.913916149448,1302.0426689975131,4.871247151934767,0.6,1.4,0.4,1.6,10.4,10.0,3.4,3.0,7.0,7.0
2122,League One,2021-09-18,Sheffield Weds,Shrewsbury,1,1,D,1,1,D,9,11,2,4,5,6,10,12,1,2,0,0,1.72,3.6,5.25,2.15,1.66,1309.0165167210762,1246.3919916150937,62.62452510598246,1.0,0.6,0.8,1.4,11.4,11.8,3.8,3.6,7.0,7.0
2122,League One,2021-09-18,Wycombe,Charlton,2,1,H,1,0,H,17,13,6,1,7,10,11,16,0,5,0,0,2.2,3.4,3.3,2.0,1.8,1327.0770655243484,1254.508056395316,72.56900912903234,1.2,1.0,1.0,1.6,12.6,11.8,3.2,3.0,7.0,7.0
2122,Premier League,2021-09-18,Norwich,Watford,1,3,A,1,1,D,12,12,5,8,4,8,10,14,1,1,0,0,2.15,3.3,3.5,2.1,1.72,1537.5340828714052,1568.0302206709769,-30.49613779957167,0.25,0.75,2.75,1.75,9.75,9.5,2.0,3.0,7.0,7.0
2122,Premier League,2021-09-18,Burnley,Arsenal,0,1,A,0,1,A,18,13,3,3,8,3,9,8,2,1,0,0,3.8,3.6,1.95,2.0,1.8,1556.99218820099,1570.807293834952,-13.81510563396182,0.75,0.25,2.0,2.25,11.5,14.75,3.75,3.5,5.0,7.0
2122,Premier League,2021-09-18,Liverpool,Crystal Palace,3,0,H,1,0,H,25,13,10,2,10,5,17,11,3,1,0,0,1.2,7.0,13.0,1.5,2.62,1644.433585449227,1606.2249280532253,38.20865739600163,2.25,1.25,0.25,1.25,25.0,9.5,8.25,2.25,6.0,7.0
2122,Premier League,2021-09-18,Man City,Southampton,0,0,D,0,0,D,18,10,1,2,8,5,5,12,0,2,0,0,1.12,9.5,17.0,1.36,3.2,1630.59453499849,1586.7357427696065,43.85879222888343,2.75,1.0,0.25,1.5,21.0,11.75,6.5,3.75,7.0,7.0
2122,Premier League,2021-09-18,Aston Villa,Everton,3,0,H,0,0,D,15,11,3,1,5,4,7,10,1,1,0,0,2.4,3.3,3.0,2.0,1.8,1586.0405717086844,1644.5479415727498,-58.50736986406537,1.25,2.5,1.75,1.0,11.5,14.75,3.75,6.25,7.0,5.0
